image,mask
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3059.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3059.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-306.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-306.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3060.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3060.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3061.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3061.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3062.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3062.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3063.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3063.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3064.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3064.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3065.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3065.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3066.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3066.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3067.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3067.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3068.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3068.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3069.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3069.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-307.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-307.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3070.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3070.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3071.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3071.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3072.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3072.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3073.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3073.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3074.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3074.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3075.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3075.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3076.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3076.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3077.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3077.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3078.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3078.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3079.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3079.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-308.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-308.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3080.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3080.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3081.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3081.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3082.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3082.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3083.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3083.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3084.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3084.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3085.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3085.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3086.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3086.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3087.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3087.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3088.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3088.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3089.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3089.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-309.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-309.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3090.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3090.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3091.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3091.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3092.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3092.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3093.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3093.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3094.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3094.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3095.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3095.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3096.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3096.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3097.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3097.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3098.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3098.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3099.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3099.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-31.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-31.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-310.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-310.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3100.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3100.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3101.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3101.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3102.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3102.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3103.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3103.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3104.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3104.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3105.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3105.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3106.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3106.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3107.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3107.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3108.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3108.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3109.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3109.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-311.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-311.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3110.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3110.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3111.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3111.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3112.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3112.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3113.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3113.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3114.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3114.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3115.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3115.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3116.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3116.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3117.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3117.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3118.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3118.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3119.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3119.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-312.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-312.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3120.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3120.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3121.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3121.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3122.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3122.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3123.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3123.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3124.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3124.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3125.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3125.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3126.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3126.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3127.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3127.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3128.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3128.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3129.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3129.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-313.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-313.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3130.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3130.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3131.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3131.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3132.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3132.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3133.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3133.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3134.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3134.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3135.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3135.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3136.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3136.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3137.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3137.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3138.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3138.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3139.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3139.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-314.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-314.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3140.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3140.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3141.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3141.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3142.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3142.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3143.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3143.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3144.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3144.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3145.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3145.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3146.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3146.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3147.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3147.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3148.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3148.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3149.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3149.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-315.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-315.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3150.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3150.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3151.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3151.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3152.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3152.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3153.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3153.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3154.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3154.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3155.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3155.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3156.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3156.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3157.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3157.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3158.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3158.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3159.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3159.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-316.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-316.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3160.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3160.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3161.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3161.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3162.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3162.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3163.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3163.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3164.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3164.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3165.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3165.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3166.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3166.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3167.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3167.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3168.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3168.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3169.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3169.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-317.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-317.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3170.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3170.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3171.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3171.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3172.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3172.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3173.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3173.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3174.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3174.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3175.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3175.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3176.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3176.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3177.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3177.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3178.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3178.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3179.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3179.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-318.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-318.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3180.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3180.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3181.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3181.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3182.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3182.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3183.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3183.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3184.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3184.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3185.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3185.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3186.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3186.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3187.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3187.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3188.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3188.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3189.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3189.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-319.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-319.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3190.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3190.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3191.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3191.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3192.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3192.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3193.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3193.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3194.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3194.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3195.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3195.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3196.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3196.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3197.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3197.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3198.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3198.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3199.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3199.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-32.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-32.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-320.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-320.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3200.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3200.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3201.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3201.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3202.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3202.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3203.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3203.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3204.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3204.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3205.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3205.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3206.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3206.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3207.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3207.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3208.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3208.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3209.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3209.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-321.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-321.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3210.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3210.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3211.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3211.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3212.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3212.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-3213.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-3213.png
